id,title,category1,T5_rank,T5_S_scale,T5_S_score
20732379,বাস-ট্রেন-লঞ্চে অতিরিক্ত যাত্রী পরিবহন করলেই ব্যবস্থা-স্বরাষ্ট্রমন্ত্রী,রাজনীতি,1,1.0,100.0
20729941,"

আ’লীগ দেশকে দাসত্বের দিকে নিয়ে গেছে : আমিনুল হক
",রাজনীতি,1,1.0,100.0
20725414,"

দক্ষিণ কোরিয়া যাচ্ছেন সিইসি হাবিবুল আউয়াল
",রাজনীতি,1,1.0,100.0
20730021,সন্ত্রাস ছাড়া সরকার টিকতে পারবে না: গয়েশ্বর,রাজনীতি,1,1.0,100.0
20725412,"

 উপজেলা নির্বাচন বিধি সংশোধন চায় সাংস্কৃতিক মুক্তিজোট
",রাজনীতি,1,1.0,100.0
20730023,নির্যাতন করে বিএনপিকে দমিয়ে রাখা যাবে না: আমিনুল,রাজনীতি,1,1.0,100.0
20730026,খালেদা জিয়াকে হাসপাতালে দেখতে ফখরুল-আব্বাস,রাজনীতি,1,1.0,100.0
20730202,"

ইসরাইলে আল জাজিরা বন্ধ করতে চাচ্ছেন নেতানিয়াহু
",রাজনীতি,1,1.0,100.0
20725737,ছাত্রলীগ জোর করে বিশ্ববিদ্যালয় দখলের চেষ্টা করছে,রাজনীতি,1,1.0,100.0
20725726,কুমিল্লায় বিএনপি’র ইফতার মাহফিল অনুষ্ঠিত,রাজনীতি,1,1.0,100.0
20725739,ঝাঁঝালো বক্তব্য দিয়ে রাজনীতিতে নামলেন সুনীতা কেজরিওয়াল,রাজনীতি,1,1.0,100.0
20726937,"

তুরস্কে স্থানীয় নির্বাচন : ইস্তাম্বুল ও আংকারায় বিরোধীদের জয়ের দাবি
",রাজনীতি,1,1.0,100.0
20730206,"

লাভলী রহমানের মৃত্যু, বিএনপির শোক
",রাজনীতি,1,1.0,100.0
20730208,"

আওয়ামী লীগ রাষ্ট্রীয় ক্ষমতা সম্পূর্ণ কুক্ষিগত করে ফেলেছে : সালাম
",রাজনীতি,1,1.0,100.0
20725392,"

বকশিগঞ্জে স্বামী-স্ত্রীর ঝগড়া থামাতে দায়ের কোপে মা নিহত 
",রাজনীতি,1,1.0,100.0
20730215,ইতিহাসের পাতায় ‘স্বৈরশাসক’ হিসেবে আরওয়ামী লীগের নাম লিপিবদ্ধ থাকবে : সালাম,রাজনীতি,1,1.0,100.0
20725743,‘ইন্ডিয়া জোট আমি তৈরি করেছি নামটাও আমার দেয়া ভোটের পর ওটা দেখে নেবো’,রাজনীতি,1,1.0,100.0
20725388,"

 সৈয়দপুর পৌর মেয়রের অপসারণ দাবি
",রাজনীতি,1,1.0,100.0
20730650,"

ভুয়া ও এই ডামি নির্বাচন জনগণ প্রত্যাখ্যান করেছে : সাবেক স্বরাষ্ট্রমন্ত্রী
",রাজনীতি,1,1.0,100.0
20730204,"

লেখাপড়ার স্বার্থে রাজনীতি বন্ধ রাখবে কি না এ সিদ্ধান্ত বুয়েটের : গয়েশ্বর রায়
",রাজনীতি,1,1.0,100.0
20729938,"

গোবিন্দগঞ্জে সড়ক দুর্ঘটনায় নিহত ৪ পরিবারকে জামায়াতের আর্থিক সহায়তা প্রদান
",রাজনীতি,1,1.0,100.0
20727108,তুরস্কের স্থানীয় সরকার নির্বাচনে এরদোগানের প্রার্থীদের পরাজয়,রাজনীতি,1,1.0,100.0
20727110,"বিক্ষোভে উত্তাল ইসরাইল, নেতানিয়াহুর পদত্যাগ দাবি",রাজনীতি,1,1.0,100.0
20725454,"

সরকার জিয়াউর রহমানের নাম মুছে ফেলার চক্রান্ত করছে : মির্জা ফখরুল
",রাজনীতি,1,1.0,100.0
20728696,"বেনজীরের সম্পদ বিস্ময়কর বিষয় নয়, এই রকম ঘটনা এখন স্বাভাবিক",রাজনীতি,1,1.0,100.0
20725457,"

রাজাপুর থানায় সাংবাদিককে লাঞ্ছিত করার প্রতিবাদে মানববন্ধন
",রাজনীতি,1,1.0,100.0
20725446,"

তুরস্কে প্রধান নগরীগুলোতে জয়ের পথে বিরোধী দল
",রাজনীতি,1,1.0,100.0
20729613,কেজরিওয়ালকে ২ সপ্তাহের জন্য জেলে পাঠালো আদালত,রাজনীতি,1,1.0,100.0
20725458,"

পান্নুন হত্যাচেষ্টা : তৃতীয় পক্ষের পরামর্শ নাকচ করল ভারত
",রাজনীতি,1,1.0,100.0
20729614,"‘মোদি থামবে না, দুর্নীতির বিরুদ্ধে অভিযান চলবে’",রাজনীতি,1,1.0,100.0
20725441,"

তুরস্কে স্থানীয় নির্বাচনে ভোট গ্রহণ
",রাজনীতি,1,1.0,100.0
20725460,"

সরকারি অনুষ্ঠানে লাল গালিচা নয় : শাহবাজ
",রাজনীতি,1,1.0,100.0
20725439,"

জামায়াত-অজামায়াত কিছুই বুঝি না, বুঝি প্রার্থী প্রার্থীই : ইসি রাশেদা সুলতানা 
",রাজনীতি,1,1.0,100.0
20725438,"

সোহেল ও অমিতসহ বিএনপির ৫২ নেতা কারাগারে
",রাজনীতি,1,1.0,100.0
20728165,"

৯ এপ্রিলের ছুটির সুপারিশ নাকচ
",রাজনীতি,1,1.0,100.0
20725464,"

খালেদা জিয়াকে চিকিৎসা জন্য বিদেশে পাঠানোর আহ্বান জামায়াতের
",রাজনীতি,1,1.0,100.0
20728164,"

দ্বিতীয় ধাপে ১৬১ উপজেলা নির্বাচনের তফসিল ঘোষণা
",রাজনীতি,1,1.0,100.0
20728163,"

যুদ্ধবিরতির আলোচনায় প্রতিনিধিদল পাঠানো নিয়ে দ্বিধাদ্বন্দ্বে হামাস
",রাজনীতি,1,1.0,100.0
20728161,"

নির্বিঘ্নে ভোট দেয়ার পরিবেশ নিশ্চিতে আন্দোলন থেমে নেই : রিজভী
",রাজনীতি,1,1.0,100.0
20729928,"

সরকার ত্রাসের রাজত্ব কায়েম করে নাই : কাদের
",রাজনীতি,1,1.0,100.0
20727271,যশোরে বিএনপির ৪৩ নেতাকর্মীকে কারাগারে প্রেরণ,রাজনীতি,1,1.0,100.0
20725427,"
বিভিন্ন ইসলামী দলের বিবৃতি  
পাঞ্জাবির লোগোতে সমকামীদের চিহ্ন ক্ষমার অযোগ্য অপরাধ 
",রাজনীতি,1,1.0,100.0
20725795,বুয়েটে জঙ্গি রাজনীতির প্রমাণ পেলে অ্যাকশন,রাজনীতি,1,1.0,100.0
20725383,"

নাঙ্গলকোট পৌরসভা বিএনপির ইফতার মাহফিল
",রাজনীতি,1,1.0,100.0
20730207,"

বিএনপির আইন সম্পাদকের বাবার মঙ্গলবার তৃতীয় মৃত্যুবার্ষিকী
",রাজনীতি,1,1.0,100.0
20725763,"‘ভোটে আমরা হারিনি, ম্যাকানিজম করে হারানো হইছে’",রাজনীতি,1,1.0,100.0
20731585,"

শান্তিকামী মানুষের আন্দোলন বন্দুক দিয়ে থামিয়ে রাখা যায় না : ড. মঈন খান
",রাজনীতি,1,1.0,100.0
20725749,গভীর রাতে খালেদা জিয়াকে হাসপাতালে ভর্তি,রাজনীতি,1,1.0,100.0
20731587,"

ইসরাইলের সাথে সমন্বয় করে গাজায় বাহিনী পাঠিয়েছে ফাতাহ, অভিযোগ হামাসের
",রাজনীতি,1,1.0,100.0
20725781,‘গণতন্ত্র পুনরুদ্ধার না হওয়া পর্যন্ত আমাদের সংগ্রাম চলছে চলবে’,রাজনীতি,1,1.0,100.0
20731589,ক্যাম্পাসের ভিন্ন মতালম্বী সংগঠনকে কাজ করতে দিচ্ছেনা ছাত্রলীগ: শিবির সভাপতি,রাজনীতি,1,1.0,100.0
20731590,ইসলামের বিরুদ্ধে সিন্ডিকেটভিত্তিক অপপ্রচার চলছে: চরমোনাই পীর,রাজনীতি,1,1.0,100.0
20725780,কর্মচারী আইন শিথিল নয় সম্পদের হিসাব দাখিল বাধ্যতামূলক করতে হবে,রাজনীতি,1,1.0,100.0
20732365,"

কেজরিওয়ালের গ্রেফতার কি ভারতের বিরোধী জোটকে এককাট্টা করতে পারবে?
",রাজনীতি,1,1.0,100.0
20725778,"ভোটের পরিবেশ সৃষ্টি হয়েছে, আরও হবে: রাশেদা সুলতানা",রাজনীতি,1,1.0,100.0
20732367,"

বিরাজনীতিকরণের নামে বুয়েটকে জঙ্গিবাদের আখড়া বানানো যাবে না : পররাষ্ট্রমন্ত্রী
",রাজনীতি,1,1.0,100.0
20732370,"

কেজরিওয়ালের গ্রেফতার কি ভারতের বিরোধী জোটকে এককাট্টা করতে পারবে?
",রাজনীতি,1,1.0,100.0
20725352,"
৯ এপ্রিল ছুটির সুপারিশ  
সরকারের অভিযোগ আমলে না নিলে ফেসবুক ও ইউটিউব বন্ধ
",রাজনীতি,1,1.0,100.0
20732372,"

এই সরকার জনগণের ভোটে নির্বাচিত নয় : প্রিন্স
",রাজনীতি,1,1.0,100.0
20725350,"

কায়রোয় আবার গাজার যুদ্ধবিরতি আলোচনা শুরু
",রাজনীতি,1,1.0,100.0
20725349,"

খালেদা জিয়া সিসিইউতে
",রাজনীতি,1,1.0,100.0
20732378,শিক্ষাঙ্গনকে কলুষিত করেছে ছাত্রলীগ: এবি পার্টি,রাজনীতি,1,1.0,100.0
20725770,রায়পুরা আওয়ামী লীগের ইফতার ও দোয়া মাহফিল,রাজনীতি,1,1.0,100.0
20725346,"

বুয়েটে জঙ্গিবাদের মতো কিছু পাওয়া গেলে অ্যাকশনে যেতে হবে : কাদের
",রাজনীতি,1,1.0,100.0
20725771,২ চেয়ারম্যান প্রার্থীকে সরে দাঁড়াতে এমপি’র নির্দেশ,রাজনীতি,1,1.0,100.0
20725344,"

যারা ভারতের দালালি করে তাদেরকে প্রতিরোধ করতে হবে : মাওলানা জালালুদ্দীন 
",রাজনীতি,1,1.0,100.0
20725772,বন্ধু রাষ্ট্রের সহযোগিতায় ক্ষমতায় এসেছে আওয়ামী লীগ- মঈন খান,রাজনীতি,1,1.0,100.0
20725342,"

ছাত্র রাজনীতির বিপক্ষে যারা কথা বলে তারা উগ্রবাদী শক্তি : বাহাউদ্দিন নাছিম 
",রাজনীতি,1,1.0,100.0
20732376,বুয়েটের ছাত্রদের সঙ্গে অন্যায় হলে ছাত্র-শিক্ষক-অভিভাবকদের নিয়ে রাজপথে নামবো: নুর,রাজনীতি,1,1.0,100.0
20732377,আদালতের রায়ে আবরারের হত্যাকারীদের উৎসাহিত করা হয়েছে : রিজভী,রাজনীতি,1,1.0,100.0
20725339,"

গণমাধ্যমকে দেশের ইতিবাচক দিক তুলে ধরতে হবে : পররাষ্ট্রমন্ত্রী
",রাজনীতি,1,1.0,100.0
20725782,শৈলকুপায় নদী দখল করে যুবলীগ নেতার ইটভাটা-পুকুর খনন,রাজনীতি,1,1.0,100.0
20731579,"

৭ জানুয়ারির ভোটে আওয়ামী লীগের খরচ পৌনে ৩ কোটি টাকা
",রাজনীতি,1,1.0,100.0
20725451,"

অব্যাহত রুশ হামলার মুখে আরো সহযোগীকে বরখাস্ত জেলেন্সকির
",রাজনীতি,1,1.0,100.0
20730872,বেপরোয়া গাড়ি চালানোর কারণে দুর্ঘটনা বাড়ছে: জামায়াত,রাজনীতি,1,1.0,100.0
20731575,"

ক্যাম্পাসগুলোতে ভিন্ন মতালম্বী সংগঠনকে কাজ করতে দিচ্ছে না ছাত্রলীগ : শিবির সভাপতি
",রাজনীতি,1,1.0,100.0
20725373,"

দিল্লিকে পূর্ণ রাজ্যের মর্যাদাসহ কেজরিওয়ালের নির্বাচনী ছয় প্রতিশ্রুতি
",রাজনীতি,1,1.0,100.0
20725785,কিশোরগঞ্জে মনি হত্যা মামলা তুলে নিতে হুমকি,রাজনীতি,1,1.0,100.0
20725374,"

পাকিস্তানে দাঙ্গার ঘটনায় ৫১ জনের ৫ বছর করে কারাদণ্ড
",রাজনীতি,1,1.0,100.0
20725789,‘সরকারের অবৈধ কর্মকাণ্ডের বিরুদ্ধে সাংবাদিকদের কলাম বিরামহীনভাবে চালাতে হবে’,রাজনীতি,1,1.0,100.0
20730869,আদালতের রায় আবরারের হত্যাকারীদের উৎসাহিত করেছে: রিজভী,রাজনীতি,1,1.0,100.0
20725788,কলাপাড়ায় আওয়ামী লীগ নেতার চাঁদা দাবির অভিযোগ,রাজনীতি,1,1.0,100.0
20725741,লিটারে ২ টাকা ২৫ পয়সা কমলো ডিজেল ও কেরোসিনের দাম,অর্থনীতি,2,0.875,87.5
20728689,"

শায়েস্তাগঞ্জে ট্রেনের ধাক্কায় নিহত ১
",অর্থনীতি,2,0.875,87.5
20728697,বাস ভাড়া কমতে পারে কিলোমিটারে ৩ পয়সা,অর্থনীতি,2,0.875,87.5
20725783,মশিউর হত্যায় জড়িতদের শাস্তির দাবিতে মানববন্ধন,অর্থনীতি,2,0.875,87.5
20725800,সাতক্ষীরায় খাদ্যবান্ধব কর্মসূচির ১৭ বস্তা চাল উদ্ধার,অর্থনীতি,2,0.875,87.5
20725754,১২০০তম উপ-শাখার মাইলফলক অর্জন করলো আইএফআইসি ব্যাংক,অর্থনীতি,2,0.875,87.5
20725753,মার্কিন দূতাবাস প্রতিনিধিদলের বেক্সিমকো ইন্ডাস্ট্রিয়াল পার্ক এবং শাইনপুকুর সিরামিক পরিদর্শন,অর্থনীতি,2,0.875,87.5
20725796,এপ্রিলে ভোক্তা ঋণে সুদ গুনতে হবে ১৪.৫৫ শতাংশ,অর্থনীতি,2,0.875,87.5
20725792,আর্থ-সামাজিক উন্নয়নে এডিবি’র আরও সহায়তা চেয়েছেন প্রধানমন্ত্রী,অর্থনীতি,2,0.875,87.5
20725748,"সীতাকুণ্ডে ড্রেজার বসিয়ে বালু উত্তোলন, হুমকির মুখে ব্রিজ",অর্থনীতি,2,0.875,87.5
20725757,"বাসের অগ্রিম টিকিট বিক্রি ২রা এপ্রিল, ট্রেনের ফিরতি ৩রা এপ্রিল",অর্থনীতি,2,0.875,87.5
20728693,"

গাজীপুরে বেতন-ঈদ বোনাসের দাবিতে শ্রমিকদের বিক্ষোভ
",অর্থনীতি,2,0.875,87.5
20725786,রামগঞ্জ প্রেস ক্লাবের ইফতার মাহফিল,অর্থনীতি,2,0.875,87.5
20725730,ডুমুরিয়ায় সড়ক দুর্ঘটনায় নিহত ১,অর্থনীতি,2,0.875,87.5
20725731,বিদেশি ঋণের সুদ পরিশোধে ব্যয় বাড়ায় উদ্বেগ,অর্থনীতি,2,0.875,87.5
20725784,সুনামগঞ্জে সড়ক দুর্ঘটনায় পুলিশ কর্মকর্তার মর্মান্তিক মৃত্যু,অর্থনীতি,2,0.875,87.5
20725729,টাঙ্গাইলে নিয়ন্ত্রণহীন প্রাইভেটকারের ধাক্কায় নিহত ২,অর্থনীতি,2,0.875,87.5
20727083,"

গাজীপুরের শ্রীপুরে টাইলস কারখানায় আগুন
",অর্থনীতি,2,0.875,87.5
20725732,বেক্সিমকো’র ২৬২৫ কোটি টাকার বন্ড অনুমোদন,অর্থনীতি,2,0.875,87.5
20727081,"

ঢাকায় ওভারব্রিজে আটকে গেলো উড়োজাহাজ!
",অর্থনীতি,2,0.875,87.5
20727084,"

গাজার পথে ৪০০ টন ত্রাণ, যথেষ্ট নয় বলছেন মানবতাবাদীরা
",অর্থনীতি,2,0.875,87.5
20728162,"

নীলিমা পয়েন্ট থেকে ৪টি হরিণের চামড়া উদ্ধার
",অর্থনীতি,2,0.875,87.5
20725724,স্থাপত্য শিল্পে বঙ্গবন্ধুর মুখচ্ছবি,অর্থনীতি,2,0.875,87.5
20725721,গ্রাহকের টাকায় ম্যানেজার আল আমিনের একাধিক ব্যবসা প্রতিষ্ঠান,অর্থনীতি,2,0.875,87.5
20727107,বকেয়া বেতনের দাবিতে সড়ক অবরোধ করে গাজীপুরে শ্রমিকদের বিক্ষোভ,অর্থনীতি,2,0.875,87.5
20727079,"

মেহেরপুরে ট্রাকের ধাক্কায় ২ সাইকেল আরোহী নিহত
",অর্থনীতি,2,0.875,87.5
20725735,যোগ-বিয়োগের ফাঁদে ফেলে অর্থ লুট,অর্থনীতি,2,0.875,87.5
20726942,আজ ঢাকার বায়ু সংবেদনশীল গোষ্ঠীর জন্য অস্বাস্থ্যকর,অর্থনীতি,2,0.875,87.5
20727263,"

ফরিদপুরে গাড়িচাপায় বাবা-ছেলে নিহত
",অর্থনীতি,2,0.875,87.5
20725738,স্বামীর বিরুদ্ধে হয়রানির অভিযোগ অধিকারকর্মী সাধনার,অর্থনীতি,2,0.875,87.5
20725722,রাজশাহীতে জমে উঠেছে ঈদবাজার,অর্থনীতি,2,0.875,87.5
20725794,দেশ শ্রীলঙ্কা হবে যারা ভেবেছিল তাদের ধারণা ভুল,অর্থনীতি,2,0.875,87.5
20725775,রাজাপুরে সাংবাদিককে লাঞ্ছিতের প্রতিবাদে মানববন্ধন,অর্থনীতি,2,0.875,87.5
20729607,"

ঈদে ৯০ লাখ মানুষ সড়কপথে ঢাকা ছাড়বে
",অর্থনীতি,2,0.875,87.5
20725405,"

বাজারের নতুন পণ্য ‘লাক্সারি ম্যাট’
",অর্থনীতি,2,0.875,87.5
20725404,"

লেনদেন ও সূচক বেড়েছে উভয় শেয়ারবাজারে
দর বেড়েছে ২৭৩টির, কমেছে ৭৪টির এবং অপরিবর্তিত রয়েছে ৪৯টির
",অর্থনীতি,2,0.875,87.5
20725403,"

স্ট্যান্ডার্ড ব্যাংকের ৩৮৯তম বোর্ডসভা অনুষ্ঠিত
",অর্থনীতি,2,0.875,87.5
20725401,"

 বেক্সিমকোর ২ হাজার ৬২৫ কোটি টাকার বন্ড আসছে
",অর্থনীতি,2,0.875,87.5
20730203,"

রাজনগরে আগুনে পুড়ে বৃদ্ধার মৃত্যু
",অর্থনীতি,2,0.875,87.5
20725399,"

মার্কেন্টাইল ব্যাংকের ‘রামপুরা শাখা’ স্থানান্তর
",অর্থনীতি,2,0.875,87.5
20725397,"

বিদ্যুৎ বিভ্রাটে ভোগান্তি বাড়ছে ফরিদপুরে
",অর্থনীতি,2,0.875,87.5
20730205,"

গ্যাস বিস্ফোরণ : চিকিৎসাধীন বাবা-মা ও সন্তানের মৃত্যু
",অর্থনীতি,2,0.875,87.5
20725390,"

 পাথরঘাটায় এতিমদের নিয়ে প্রতিবন্ধী সোহাগের ইফতার
",অর্থনীতি,2,0.875,87.5
20730645,"

জলবায়ু অভিযোজনে প্রতি বছর ব্যয় ৩.৫ বিলিয়ন ডলার : পরিবেশমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20725386,"

ঝালকাঠিতে জমে উঠেছে ঈদ মার্কেট
",অর্থনীতি,2,0.875,87.5
20730652,"

ঈদের আগের মাসে রেমিট্যান্স প্রবাহে ভাটা
",অর্থনীতি,2,0.875,87.5
20725384,"

দাগনভূঞায় মশার কয়েল কারখানাকে জরিমানা 
",অর্থনীতি,2,0.875,87.5
20725382,"

নোয়াখালীতে ৭ দোকান আগুনে পুড়ে ছাই
",অর্থনীতি,2,0.875,87.5
20725406,"

 মার্সেল ফ্রিজ কিনে ১০ লাখ টাকা পেলেন গৃহিণী ঝর্ণা
",অর্থনীতি,2,0.875,87.5
20730654,"

রোহিঙ্গাদের প্রত্যাবাসনে ইন্দোনেশিয়া ও আইওএমের সহযোগিতার আহ্বান পররাষ্ট্রমন্ত্রীর
",অর্থনীতি,2,0.875,87.5
20730864,জুয়েলারি ব্যবসায়ীদের বিশেষ আর্থিক সেবা দেবে পকেট,অর্থনীতি,2,0.875,87.5
20725377,"

 সাগর ও আকাশপথে শেনজেন অঞ্চলে যুক্ত বুলগেরিয়া-রোমানিয়া
",অর্থনীতি,2,0.875,87.5
20725376,"

যুক্তরাষ্ট্রে অভিবাসীদের গুরুত্ব বোঝাচ্ছে বাল্টিমোর দুর্ঘটনা
",অর্থনীতি,2,0.875,87.5
20730871,ঈদের আগে রেমিট্যান্স কমলো,অর্থনীতি,2,0.875,87.5
20730881,দেশে প্রথমবারের মতো ওমরাহ কার্ড চালু করলো ন্যাশনাল ব্যাংক,অর্থনীতি,2,0.875,87.5
20731577,"

রাজধানীতে কিশোর গ্যাংয়ের ১৬ সদস্য আটক
",অর্থনীতি,2,0.875,87.5
20731578,"

চাঁদাবাজির প্রতিবাদে ভৈরবে বেসরকারি ক্লিনিক-হাসপাতালে ওষুধ সরবরাহ বন্ধ
",অর্থনীতি,2,0.875,87.5
20731586,"

বাস ভাড়া কিলোমিটারে ৩ পয়সা কমিয়ে প্রজ্ঞাপন
মঙ্গলবার থেকে কার্যকর
",অর্থনীতি,2,0.875,87.5
20731588,কিলোমিটারে বাস ভাড়া কমলো ৩ পয়সা,অর্থনীতি,2,0.875,87.5
20732364,"

তামাক বিরোধীদের বাজেট প্রস্তাব বাস্তবায়ন হলে ১১ লাখ অকাল মৃত্যুরোধ সম্ভব
",অর্থনীতি,2,0.875,87.5
20725348,"

 ব্যাংক ঋণের সুদ আরো বাড়ছে
",অর্থনীতি,2,0.875,87.5
20725347,"

 দেশের অর্থনৈতিক পরিস্থিতি নিয়ে সব দ্বিধাদ্বন্দ্ব কেটে গেছে : অর্থমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20732373,"

ডেমরায় গ্যারেজে থাকা ভলভো বাসে আগুন, নিয়ন্ত্রণে ৬ ইউনিট
",অর্থনীতি,2,0.875,87.5
20725343,"

২০ বছরের অধিক বয়সী বাস প্রত্যাহার করতে হবে : পরিবেশমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20730658,"

২১ রোজাই করা শিশু মালিহার পানিতে ডুবে মৃত্যু
",অর্থনীতি,2,0.875,87.5
20730025,"রাজস্ব বাড়বে ১০হাজার কোটি, অকাল মৃত্যু রুখবে ১১ লাখ",অর্থনীতি,2,0.875,87.5
20725402,"

দুস্থদের মাঝে স্বাধীনতা ব্যাংকার্স পরিষদের খাদ্যসামগ্রী  বিতরণ
",অর্থনীতি,2,0.875,87.5
20725442,"

 মালয়েশিয়ার শ্রমবাজার আজ থেকে বন্ধ হলো  
",অর্থনীতি,2,0.875,87.5
20725434,"

ঢাকা ও চট্টগ্রামে ভারতীয় পেঁয়াজ ৪০ টাকা কেজি দরে বিক্রি হবে : বাণিজ্য প্রতিমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20725773,ভারত থেকে এলো পিয়াজের প্রথম চালান,অর্থনীতি,2,0.875,87.5
20725437,"

ড্রেজিংয়ে অনিয়ম-দুর্নীতিতে ১০ নৌপথ পরিত্যক্ত
এসসিআর এফের প্রতিবেদন
",অর্থনীতি,2,0.875,87.5
20725431,"

বেনাপোল বন্দর ছাড়ছেন অসাধু আমদানিকারকরা
",অর্থনীতি,2,0.875,87.5
20729929,"

৮ ও ৯ এপ্রিল ঐচ্ছিক ছুটি নেয়া যাবে : মন্ত্রিপরিষদ সচিব
",অর্থনীতি,2,0.875,87.5
20725428,"

কুয়ালালামপুরে দেশীয় ইফতারসামগ্রীর পসরা
",অর্থনীতি,2,0.875,87.5
20725440,"

বেনারসি পল্লীতে শাড়ির দামে বেকুব ক্রেতা
",অর্থনীতি,2,0.875,87.5
20725426,"
প্রতিবাদে মানববন্ধন 
ডেমরায় সড়ক ও জনপদের ২০০ কোটি  টাকার সম্পদ দখল হয়ে যাচ্ছে
",অর্থনীতি,2,0.875,87.5
20725435,"

 কৃষি বিপণন অধিদফতরের ব্যর্থতায় ভুগছেন কৃষক ও ভোক্তা
",অর্থনীতি,2,0.875,87.5
20725425,"
রাজপথে মৃত্যুর হানা 
সড়কে প্রাণ গেল ৭ জনের
",অর্থনীতি,2,0.875,87.5
20725436,"

ভারতের পেঁয়াজের প্রথম চালান ঢুকেছে দর্শনা বন্দর দিয়ে
",অর্থনীতি,2,0.875,87.5
20725423,"

আজ থেকে  সুন্দরবনে মধু আহরণ শুরু
",অর্থনীতি,2,0.875,87.5
20729932,"

দেওয়ানগঞ্জে পুলিশ সুপারের বাসার ছাদ থেকে ৪ গন্ধ গোকুল উদ্ধার
",অর্থনীতি,2,0.875,87.5
20729609,"

বাসের ভাড়া কমছে ৩ পয়সা
",অর্থনীতি,2,0.875,87.5
20729943,"

তাপপ্রবাহে পুড়ছে চুয়াডাঙ্গা
",অর্থনীতি,2,0.875,87.5
20729608,"

ভারতীয় ৫০ হাজার টন পেঁয়াজের প্রথম চালান খালাস হচ্ছে সিরাজগঞ্জে
",অর্থনীতি,2,0.875,87.5
20725444,"

আর্থসামাজিক উন্নয়নে এডিবির আরো সহায়তা চেয়েছেন প্রধানমন্ত্রী
",অর্থনীতি,2,0.875,87.5
20725779,কানাইঘাটে বিয়ের ৬ মাসের মাথায় নববধূর রহস্যজনক মৃত্যু,আইন,3,0.75,75.0
20732366,"

জামিনে মুক্তি পেলেন বিএনপির দুলু
",আইন,3,0.75,75.0
20725776,"হত্যা মামলার আসামিরা প্রকাশ্যে, ধরছে না পুলিশ",আইন,3,0.75,75.0
20731581,"

‘দেশে ন্যায় বিচার প্রতিষ্ঠার জন্য ল’ইয়ার্স কাউন্সিল কাজ করে যাচ্ছে’
",আইন,3,0.75,75.0
20729610,"

বুয়েটে ছাত্ররাজনীতিতে কোনো বাধা নেই : হাইকোর্ট
",আইন,3,0.75,75.0
20731580,"

ফুয়াদ হত্যা : ইউপি চেয়ারম্যান জেসমিনের বাড়িতে হয় গোপন বৈঠক
",আইন,3,0.75,75.0
20728695,শ্রীপুরের লাইফ কেয়ার হাসপাতালে সিজার করতে এসে এক প্রসূতির মায়ের মৃত্যুর অভিযোগ,আইন,3,0.75,75.0
